param,value,mode_idx,real,imag,omega_n,damping,scheme
beta_max,0.15,5,0.0,0.0,0.0,1.0,C2
beta_max,0.2,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.2,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.2,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.2,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.2,5,0.0,0.0,0.0,1.0,C2
beta_max,0.25,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.25,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.25,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.25,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.25,5,0.0,0.0,0.0,1.0,C2
beta_max,0.3,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.3,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.3,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.3,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.3,5,0.0,0.0,0.0,1.0,C2
beta_max,0.35,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.35,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.35,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.35,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.35,5,0.0,0.0,0.0,1.0,C2
beta_max,0.4,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.4,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.4,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.4,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.4,5,0.0,0.0,0.0,1.0,C2
beta_max,0.45,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.45,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.45,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.45,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.45,5,0.0,0.0,0.0,1.0,C2
beta_max,0.5,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.5,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.5,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.5,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.5,5,0.0,0.0,0.0,1.0,C2
beta_max,0.55,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.55,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.55,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.55,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.55,5,0.0,0.0,0.0,1.0,C2
beta_max,0.6,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.6,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.6,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.6,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.6,5,0.0,0.0,0.0,1.0,C2
beta_max,0.65,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.65,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.65,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.65,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.65,5,0.0,0.0,0.0,1.0,C2
beta_max,0.7,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.7,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.7,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.7,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.7,5,0.0,0.0,0.0,1.0,C2
beta_max,0.75,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.75,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.75,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.75,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.75,5,0.0,0.0,0.0,1.0,C2
beta_max,0.8,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.8,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.8,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.8,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.8,5,0.0,0.0,0.0,1.0,C2
beta_max,0.85,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.85,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.85,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.85,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.85,5,0.0,0.0,0.0,1.0,C2
beta_max,0.9,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.9,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.9,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.9,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.9,5,0.0,0.0,0.0,1.0,C2
beta_max,0.95,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,0.95,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.95,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,0.95,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,0.95,5,0.0,0.0,0.0,1.0,C2
beta_max,1.0,1,-50.00000000000012,0.0,50.00000000000012,1.0,C2
beta_max,1.0,2,-33.96343955462007,-14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,1.0,3,-33.96343955462007,14.377089536172212,36.881105323884256,0.9208899585941991,C2
beta_max,1.0,4,-2.5731208907598955,0.0,2.5731208907598955,1.0,C2
beta_max,1.0,5,0.0,0.0,0.0,1.0,C2
beta_max,0.1,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.1,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.1,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.1,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.1,5,0.0,0.0,0.0,1.0,C3
beta_max,0.15,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.15,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.15,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.15,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.15,5,0.0,0.0,0.0,1.0,C3
beta_max,0.2,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.2,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.2,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.2,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.2,5,0.0,0.0,0.0,1.0,C3
beta_max,0.25,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.25,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.25,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.25,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.25,5,0.0,0.0,0.0,1.0,C3
beta_max,0.3,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.3,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.3,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.3,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.3,5,0.0,0.0,0.0,1.0,C3
beta_max,0.35,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.35,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.35,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.35,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.35,5,0.0,0.0,0.0,1.0,C3
beta_max,0.4,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.4,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.4,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.4,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.4,5,0.0,0.0,0.0,1.0,C3
beta_max,0.45,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.45,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.45,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.45,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.45,5,0.0,0.0,0.0,1.0,C3
beta_max,0.5,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.5,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.5,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.5,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.5,5,0.0,0.0,0.0,1.0,C3
beta_max,0.55,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.55,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.55,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.55,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.55,5,0.0,0.0,0.0,1.0,C3
beta_max,0.6,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.6,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.6,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.6,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.6,5,0.0,0.0,0.0,1.0,C3
beta_max,0.65,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.65,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.65,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.65,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.65,5,0.0,0.0,0.0,1.0,C3
beta_max,0.7,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.7,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.7,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.7,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.7,5,0.0,0.0,0.0,1.0,C3
beta_max,0.75,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.75,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.75,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.75,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.75,5,0.0,0.0,0.0,1.0,C3
beta_max,0.8,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.8,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.8,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.8,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.8,5,0.0,0.0,0.0,1.0,C3
beta_max,0.85,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.85,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.85,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.85,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.85,5,0.0,0.0,0.0,1.0,C3
beta_max,0.9,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.9,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.9,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.9,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.9,5,0.0,0.0,0.0,1.0,C3
beta_max,0.95,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,0.95,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.95,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,0.95,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,0.95,5,0.0,0.0,0.0,1.0,C3
beta_max,1.0,1,-50.00000000000011,0.0,50.00000000000011,1.0,C3
beta_max,1.0,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,1.0,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C3
beta_max,1.0,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C3
beta_max,1.0,5,0.0,0.0,0.0,1.0,C3
beta_max,0.1,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.1,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.1,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.1,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.1,5,0.0,0.0,0.0,1.0,C4
beta_max,0.15,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.15,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.15,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.15,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.15,5,0.0,0.0,0.0,1.0,C4
beta_max,0.2,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.2,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.2,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.2,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.2,5,0.0,0.0,0.0,1.0,C4
beta_max,0.25,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.25,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.25,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.25,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.25,5,0.0,0.0,0.0,1.0,C4
beta_max,0.3,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.3,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.3,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.3,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.3,5,0.0,0.0,0.0,1.0,C4
beta_max,0.35,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.35,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.35,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.35,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.35,5,0.0,0.0,0.0,1.0,C4
beta_max,0.4,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.4,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.4,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.4,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.4,5,0.0,0.0,0.0,1.0,C4
beta_max,0.45,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.45,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.45,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.45,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.45,5,0.0,0.0,0.0,1.0,C4
beta_max,0.5,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.5,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.5,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.5,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.5,5,0.0,0.0,0.0,1.0,C4
beta_max,0.55,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.55,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.55,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.55,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.55,5,0.0,0.0,0.0,1.0,C4
beta_max,0.6,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.6,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.6,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.6,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.6,5,0.0,0.0,0.0,1.0,C4
beta_max,0.65,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.65,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.65,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.65,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.65,5,0.0,0.0,0.0,1.0,C4
beta_max,0.7,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.7,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.7,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.7,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.7,5,0.0,0.0,0.0,1.0,C4
beta_max,0.75,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.75,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.75,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.75,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.75,5,0.0,0.0,0.0,1.0,C4
beta_max,0.8,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.8,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.8,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.8,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.8,5,0.0,0.0,0.0,1.0,C4
beta_max,0.85,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.85,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.85,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.85,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.85,5,0.0,0.0,0.0,1.0,C4
beta_max,0.9,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.9,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.9,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.9,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.9,5,0.0,0.0,0.0,1.0,C4
beta_max,0.95,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,0.95,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.95,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,0.95,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,0.95,5,0.0,0.0,0.0,1.0,C4
beta_max,1.0,1,-50.00000000000011,0.0,50.00000000000011,1.0,C4
beta_max,1.0,2,-33.963439545767955,-14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,1.0,3,-33.963439545767955,14.377089572195151,36.88110532977499,0.9208899582070948,C4
beta_max,1.0,4,-2.5731209084640554,0.0,2.5731209084640554,1.0,C4
beta_max,1.0,5,0.0,0.0,0.0,1.0,C4
H_max,1.0,1,-50.0000000000001,0.0,50.0000000000001,1.0,C1
H_max,1.0,2,-33.963439563472086,-14.377089500149234,36.881105317993416,0.9208899589813033,C1
H_max,1.0,3,-33.963439563472086,14.377089500149234,36.881105317993416,0.9208899589813033,C1
